date,location_key,new_deceased
2022-01-12,IN,315.0
2022-01-13,IN,402.0
2022-01-14,IN,314.0
2022-01-15,IN,385.0
2022-01-16,IN,310.0
2022-01-17,IN,441.0
2022-01-18,IN,491.0
2022-01-19,IN,703.0
2022-01-20,IN,488.0
2022-01-21,IN,525.0
2022-01-22,IN,439.0
2022-01-23,IN,614.0
2022-01-24,IN,665.0
2022-01-25,IN,573.0
2022-01-26,IN,627.0
2022-01-27,IN,871.0
2022-01-28,IN,893.0
2022-01-29,IN,959.0
2022-01-30,IN,1192.0
2022-01-31,IN,1733.0
2022-02-01,IN,1008.0
2022-02-02,IN,1072.0
2022-02-03,IN,1059.0
2022-02-04,IN,865.0
2022-02-05,IN,895.0
2022-02-06,IN,1188.0
2022-02-07,IN,1217.0
2022-02-08,IN,1241.0
2022-02-09,IN,657.0
2022-02-10,IN,804.0
2022-02-11,IN,684.0
2022-02-12,IN,346.0
2022-02-13,IN,347.0
2022-02-14,IN,514.0
2022-02-15,IN,541.0
2022-02-16,IN,492.0
2022-02-17,IN,325.0
2022-02-18,IN,673.0
2022-02-19,IN,206.0
2022-02-20,IN,235.0
2022-02-21,IN,278.0
2022-02-22,IN,302.0
2022-02-23,IN,302.0
2022-02-24,IN,255.0
2022-02-25,IN,243.0
2022-02-26,IN,119.0
2022-02-27,IN,180.0
2022-02-28,IN,223.0
2022-03-01,IN,142.0
2022-03-02,IN,201.0
2022-03-03,IN,289.0
2022-03-04,IN,158.0
2022-03-05,IN,66.0
2022-03-06,IN,108.0
2022-03-07,IN,145.0
2022-03-08,IN,104.0
2022-03-09,IN,255.0
2022-03-10,IN,89.0
2022-03-11,IN,47.0
2022-03-12,IN,27.0
2022-03-13,IN,97.0
2022-03-14,IN,98.0
2022-03-15,IN,60.0
2022-03-16,IN,149.0
2022-03-17,IN,71.0
2022-03-18,IN,127.0
2022-03-19,IN,31.0
2022-03-20,IN,33.0
2022-03-21,IN,62.0
2022-03-22,IN,67.0
2022-03-23,IN,83.0
2022-03-24,IN,4100.0
2022-03-25,IN,149.0
2022-03-26,IN,31.0
2022-03-27,IN,35.0
2022-03-28,IN,31.0
2022-03-29,IN,28.0
2022-03-30,IN,52.0
2022-03-31,IN,83.0
2022-04-01,IN,81.0
2022-04-02,IN,13.0
2022-04-03,IN,58.0
2022-04-04,IN,71.0
2022-04-05,IN,43.0
2022-04-06,IN,43.0
2022-04-07,IN,83.0
2022-04-08,IN,29.0
2022-04-09,IN,6.0
2022-04-10,IN,19.0
2022-04-11,IN,26.0
2022-04-12,IN,1.0
2022-04-13,IN,6.0
2022-04-14,IN,4.0
2022-04-15,IN,4.0
2022-04-16,IN,214.0
2022-04-17,IN,1.0
2022-04-18,IN,40.0
2022-04-19,IN,56.0
2022-04-20,IN,54.0
2022-04-21,IN,33.0
2022-04-22,IN,44.0
2022-04-23,IN,30.0
2022-04-24,IN,1399.0
2022-04-25,IN,32.0
2022-04-26,IN,39.0
2022-04-27,IN,60.0
2022-04-28,IN,50.0
2022-04-29,IN,40.0
2022-04-30,IN,26.0
2022-05-01,IN,20.0
2022-05-02,IN,31.0
2022-05-03,IN,55.0
2022-05-04,IN,27.0
2022-05-05,IN,22.0
2022-05-06,IN,40.0
2022-05-07,IN,29.0
2022-05-08,IN,10.0
2022-05-09,IN,54.0
2022-05-10,IN,24.0
2022-05-11,IN,9.0
2022-05-12,IN,11.0
2022-05-13,IN,13.0
2022-05-14,IN,27.0
2022-05-15,IN,19.0
2022-05-16,IN,33.0
2022-05-17,IN,10.0
2022-05-18,IN,20.0
2022-05-19,IN,25.0
2022-05-20,IN,65.0
2022-05-21,IN,46.0
2022-05-22,IN,31.0
2022-05-23,IN,17.0
2022-05-24,IN,18.0
2022-05-25,IN,14.0
2022-05-26,IN,33.0
2022-05-27,IN,14.0
2022-05-28,IN,25.0
2022-05-29,IN,19.0
2022-05-30,IN,6.0
2022-05-31,IN,5.0
2022-06-01,IN,10.0
2022-06-02,IN,26.0
2022-06-03,IN,15.0
2022-06-04,IN,9.0
2022-06-05,IN,7.0
2022-06-06,IN,7.0
2022-06-07,IN,8.0
2022-06-08,IN,24.0
2022-06-09,IN,10.0
2022-06-10,IN,4.0
2022-06-11,IN,10.0
2022-06-12,IN,6.0
2022-06-13,IN,15.0
2022-06-14,IN,11.0
2022-06-15,IN,14.0
2022-06-16,IN,23.0
2022-06-17,IN,15.0
2022-06-18,IN,18.0
2022-06-19,IN,17.0
2022-06-20,IN,13.0
2022-06-21,IN,38.0
2022-06-22,IN,13.0
2022-06-23,IN,20.0
2022-06-24,IN,25.0
2022-06-25,IN,21.0
2022-06-26,IN,27.0
2022-06-27,IN,30.0
2022-06-28,IN,39.0
2022-06-29,IN,23.0
2022-06-30,IN,29.0
2022-07-01,IN,31.0
2022-07-02,IN,24.0
2022-07-03,IN,19.0
2022-07-04,IN,28.0
2022-07-05,IN,35.0
2022-07-06,IN,38.0
2022-07-07,IN,43.0
2022-07-08,IN,42.0
2022-07-09,IN,26.0
2022-07-10,IN,20.0
2022-07-11,IN,45.0
2022-07-12,IN,38.0
2022-07-13,IN,47.0
2022-07-14,IN,56.0
2022-07-15,IN,49.0
2022-07-16,IN,51.0
2022-07-17,IN,25.0
2022-07-18,IN,40.0
2022-07-19,IN,45.0
2022-07-20,IN,60.0
2022-07-21,IN,67.0
2022-07-22,IN,36.0
2022-07-23,IN,41.0
2022-07-24,IN,36.0
2022-07-25,IN,57.0
2022-07-26,IN,45.0
2022-07-27,IN,46.0
2022-07-28,IN,54.0
2022-07-29,IN,45.0
2022-07-30,IN,39.0
2022-07-31,IN,34.0
2022-08-01,IN,47.0
2022-08-02,IN,53.0
2022-08-03,IN,70.0
2022-08-04,IN,49.0
2022-08-05,IN,40.0
2022-08-06,IN,41.0
2022-08-07,IN,42.0
2022-08-08,IN,54.0
2022-08-09,IN,53.0
2022-08-10,IN,49.0
2022-08-11,IN,68.0
2022-08-12,IN,41.0
2022-08-13,IN,32.0
2022-08-14,IN,29.0
2022-08-15,IN,36.0
2022-08-16,IN,72.0
2022-08-17,IN,47.0
2022-08-18,IN,36.0
2022-08-19,IN,43.0
2022-08-20,IN,36.0
2022-08-21,IN,48.0
2022-08-22,IN,36.0
2022-08-23,IN,36.0
2022-08-24,IN,68.0
2022-08-25,IN,41.0
2022-08-26,IN,157.0
2022-08-27,IN,45.0
2022-08-28,IN,30.0
2022-08-29,IN,45.0
2022-08-30,IN,37.0
2022-08-31,IN,21.0
2022-09-01,IN,25.0
2022-09-02,IN,34.0
2022-09-03,IN,16.0
2022-09-04,IN,23.0
2022-09-05,IN,27.0
2022-09-06,IN,33.0
2022-09-07,IN,31.0
2022-09-08,IN,18.0
2022-09-09,IN,11.0
2022-09-10,IN,15.0
2022-09-11,IN,20.0
2022-09-12,IN,31.0
2022-09-13,IN,34.0
2020-01-02,IT,0.0
2020-01-03,IT,0.0
2020-01-04,IT,0.0
2020-01-05,IT,0.0
2020-01-06,IT,0.0
2020-01-07,IT,0.0
2020-01-08,IT,0.0
2020-01-09,IT,0.0
2020-01-10,IT,0.0
2020-01-11,IT,0.0
2020-01-12,IT,0.0
2020-01-13,IT,0.0
2020-01-14,IT,0.0
2020-01-15,IT,0.0
2020-01-16,IT,0.0
2020-01-17,IT,0.0
2020-01-18,IT,0.0
2020-01-19,IT,0.0
2020-01-20,IT,0.0
2020-01-21,IT,0.0
2020-01-22,IT,0.0
2020-01-23,IT,0.0
2020-01-24,IT,0.0
2020-01-25,IT,0.0
2020-01-26,IT,0.0
2020-01-27,IT,0.0
2020-01-28,IT,0.0
2020-01-29,IT,0.0
2020-01-30,IT,0.0
2020-01-31,IT,0.0
2020-02-01,IT,0.0
2020-02-02,IT,0.0
2020-02-03,IT,0.0
2020-02-04,IT,0.0
2020-02-05,IT,0.0
2020-02-06,IT,0.0
2020-02-07,IT,0.0
2020-02-08,IT,0.0
2020-02-09,IT,0.0
2020-02-10,IT,0.0
2020-02-11,IT,0.0
2020-02-12,IT,0.0
2020-02-13,IT,0.0
2020-02-14,IT,0.0
2020-02-15,IT,0.0
2020-02-16,IT,0.0
2020-02-17,IT,0.0
2020-02-18,IT,0.0
2020-02-19,IT,0.0
2020-02-20,IT,0.0
2020-02-21,IT,0.0
2020-02-22,IT,2.0
2020-02-23,IT,1.0
2020-02-24,IT,4.0
2020-02-25,IT,3.0
2020-02-26,IT,2.0
2020-02-27,IT,5.0
2020-02-28,IT,4.0
2020-02-29,IT,8.0
2020-03-01,IT,5.0
2020-03-02,IT,18.0
2020-03-03,IT,27.0
2020-03-04,IT,28.0
2020-03-05,IT,41.0
2020-03-06,IT,49.0
2020-03-07,IT,36.0
2020-03-08,IT,133.0
2020-03-09,IT,97.0
2020-03-10,IT,168.0
2020-03-11,IT,196.0
2020-03-12,IT,189.0
2020-03-13,IT,250.0
2020-03-14,IT,175.0
2020-03-15,IT,368.0
2020-03-16,IT,349.0
2020-03-17,IT,345.0
2020-03-18,IT,475.0
2020-03-19,IT,427.0
2020-03-20,IT,627.0
2020-03-21,IT,793.0
2020-03-22,IT,651.0
2020-03-23,IT,601.0
2020-03-24,IT,743.0
2020-03-25,IT,683.0
2020-03-26,IT,662.0
2020-03-27,IT,969.0
2020-03-28,IT,889.0
2020-03-29,IT,756.0
2020-03-30,IT,812.0
2020-03-31,IT,837.0
2020-04-01,IT,727.0
2020-04-02,IT,760.0
2020-04-03,IT,766.0
2020-04-04,IT,681.0
2020-04-05,IT,525.0
2020-04-06,IT,636.0
2020-04-07,IT,604.0
2020-04-08,IT,542.0
2020-04-09,IT,610.0
2020-04-10,IT,570.0
2020-04-11,IT,619.0
2020-04-12,IT,431.0
2020-04-13,IT,566.0
2020-04-14,IT,602.0
2020-04-15,IT,578.0
2020-04-16,IT,525.0
2020-04-17,IT,575.0
2020-04-18,IT,482.0
2020-04-19,IT,433.0
2020-04-20,IT,454.0
2020-04-21,IT,534.0
2020-04-22,IT,437.0
2020-04-23,IT,464.0
2020-04-24,IT,420.0
2020-04-25,IT,415.0
2020-04-26,IT,260.0
2020-04-27,IT,333.0
2020-04-28,IT,382.0
2020-04-29,IT,323.0
2020-04-30,IT,285.0
2020-05-01,IT,269.0
2020-05-02,IT,474.0
2020-05-03,IT,174.0
2020-05-04,IT,195.0
2020-05-05,IT,236.0
2020-05-06,IT,369.0
2020-05-07,IT,274.0
2020-05-08,IT,243.0
2020-05-09,IT,194.0
2020-05-10,IT,165.0
2020-05-11,IT,179.0
2020-05-12,IT,172.0
2020-05-13,IT,195.0
2020-05-14,IT,262.0
2020-05-15,IT,242.0
2020-05-16,IT,153.0
2020-05-17,IT,145.0
2020-05-18,IT,99.0
2020-05-19,IT,162.0
2020-05-20,IT,161.0
2020-05-21,IT,156.0
2020-05-22,IT,130.0
2020-05-23,IT,119.0
2020-05-24,IT,50.0
2020-05-25,IT,92.0
2020-05-26,IT,78.0
2020-05-27,IT,117.0
2020-05-28,IT,70.0
2020-05-29,IT,87.0
2020-05-30,IT,111.0
2020-05-31,IT,75.0
2020-06-01,IT,60.0
2020-06-02,IT,55.0
2020-06-03,IT,71.0
2020-06-04,IT,88.0
2020-06-05,IT,85.0
2020-06-06,IT,72.0
2020-06-07,IT,53.0
2020-06-08,IT,65.0
2020-06-09,IT,79.0
2020-06-10,IT,71.0
2020-06-11,IT,53.0
2020-06-12,IT,56.0
2020-06-13,IT,78.0
2020-06-14,IT,44.0
2020-06-15,IT,26.0
2020-06-16,IT,34.0
2020-06-17,IT,43.0
2020-06-18,IT,66.0
2020-06-19,IT,47.0
2020-06-20,IT,49.0
2020-06-21,IT,24.0
2020-06-22,IT,23.0
2020-06-23,IT,18.0
2020-06-24,IT,-31.0
2020-06-25,IT,34.0
2020-06-26,IT,30.0
2020-06-27,IT,8.0
2020-06-28,IT,22.0
2020-06-29,IT,6.0
2020-06-30,IT,23.0
2020-07-01,IT,21.0
2020-07-02,IT,30.0
2020-07-03,IT,15.0
2020-07-04,IT,21.0
2020-07-05,IT,7.0
2020-07-06,IT,8.0
2020-07-07,IT,30.0
2020-07-08,IT,15.0
2020-07-09,IT,12.0
2020-07-10,IT,12.0
2020-07-11,IT,7.0
2020-07-12,IT,9.0
2020-07-13,IT,13.0
2020-07-14,IT,17.0
2020-07-15,IT,13.0
2020-07-16,IT,20.0
2020-07-17,IT,11.0
2020-07-18,IT,14.0
2020-07-19,IT,3.0
2020-07-20,IT,13.0
2020-07-21,IT,15.0
2020-07-22,IT,9.0
2020-07-23,IT,10.0
2020-07-24,IT,5.0
2020-07-25,IT,5.0
2020-07-26,IT,5.0
2020-07-27,IT,5.0
2020-07-28,IT,11.0
2020-07-29,IT,6.0
2020-07-30,IT,3.0
2020-07-31,IT,9.0
2020-08-01,IT,5.0
2020-08-02,IT,8.0
2020-08-03,IT,12.0
2020-08-04,IT,5.0
2020-08-05,IT,10.0
2020-08-06,IT,6.0
2020-08-07,IT,3.0
2020-08-08,IT,13.0
2020-08-09,IT,2.0
2020-08-10,IT,4.0
2020-08-11,IT,6.0
2020-08-12,IT,10.0
2020-08-13,IT,6.0
2020-08-14,IT,3.0
2020-08-15,IT,158.0
2020-08-16,IT,4.0
2020-08-17,IT,4.0
2020-08-18,IT,5.0
2020-08-19,IT,7.0
2020-08-20,IT,6.0
2020-08-21,IT,9.0
2020-08-22,IT,3.0
2020-08-23,IT,7.0
2020-08-24,IT,4.0
2020-08-25,IT,4.0
2020-08-26,IT,13.0
2020-08-27,IT,5.0
2020-08-28,IT,9.0
2020-08-29,IT,1.0
2020-08-30,IT,4.0
2020-08-31,IT,6.0
2020-09-01,IT,8.0
2020-09-02,IT,6.0
2020-09-03,IT,10.0
2020-09-04,IT,11.0
2020-09-05,IT,15.0
2020-09-06,IT,8.0
2020-09-07,IT,12.0
2020-09-08,IT,10.0
2020-09-09,IT,14.0
2020-09-10,IT,10.0
2020-09-11,IT,10.0
2020-09-12,IT,6.0
2020-09-13,IT,7.0
2020-09-14,IT,14.0
2020-09-15,IT,9.0
2020-09-16,IT,12.0
2020-09-17,IT,13.0
2020-09-18,IT,10.0
2020-09-19,IT,24.0
2020-09-20,IT,15.0
2020-09-21,IT,17.0
2020-09-22,IT,14.0
2020-09-23,IT,20.0
2020-09-24,IT,23.0
2020-09-25,IT,20.0
2020-09-26,IT,17.0
2020-09-27,IT,17.0
2020-09-28,IT,16.0
2020-09-29,IT,24.0
2020-09-30,IT,19.0
2020-10-01,IT,24.0
2020-10-02,IT,23.0
2020-10-03,IT,27.0
2020-10-04,IT,18.0
2020-10-05,IT,16.0
2020-10-06,IT,28.0
2020-10-07,IT,31.0
2020-10-08,IT,22.0
2020-10-09,IT,28.0
2020-10-10,IT,29.0
2020-10-11,IT,26.0
2020-10-12,IT,39.0
2020-10-13,IT,41.0
2020-10-14,IT,43.0
2020-10-15,IT,83.0
2020-10-16,IT,55.0
2020-10-17,IT,47.0
2020-10-18,IT,69.0
2020-10-19,IT,73.0
2020-10-20,IT,89.0
2020-10-21,IT,127.0
2020-10-22,IT,136.0
2020-10-23,IT,91.0
2020-10-24,IT,151.0
2020-10-25,IT,128.0
2020-10-26,IT,141.0
2020-10-27,IT,221.0
2020-10-28,IT,205.0
2020-10-29,IT,217.0
2020-10-30,IT,199.0
2020-10-31,IT,297.0
2020-11-01,IT,208.0
2020-11-02,IT,233.0
2020-11-03,IT,353.0
2020-11-04,IT,335.0
2020-11-05,IT,445.0
2020-11-06,IT,446.0
2020-11-07,IT,425.0
2020-11-08,IT,331.0
2020-11-09,IT,356.0
2020-11-10,IT,580.0
2020-11-11,IT,623.0
2020-11-12,IT,636.0
2020-11-13,IT,550.0
2020-11-14,IT,544.0
2020-11-15,IT,546.0
2020-11-16,IT,504.0
2020-11-17,IT,731.0
2020-11-18,IT,753.0
2020-11-19,IT,653.0
2020-11-20,IT,699.0
2020-11-21,IT,692.0
2020-11-22,IT,562.0
2020-11-23,IT,630.0
2020-11-24,IT,853.0
2020-11-25,IT,722.0
2020-11-26,IT,822.0
2020-11-27,IT,827.0
2020-11-28,IT,686.0
2020-11-29,IT,541.0
2020-11-30,IT,672.0
2020-12-01,IT,785.0
2020-12-02,IT,684.0
2020-12-03,IT,993.0
2020-12-04,IT,814.0
2020-12-05,IT,662.0
2020-12-06,IT,564.0
2020-12-07,IT,528.0
2020-12-08,IT,634.0
2020-12-09,IT,499.0
2020-12-10,IT,887.0
2020-12-11,IT,761.0
2020-12-12,IT,649.0
2020-12-13,IT,484.0
2020-12-14,IT,491.0
2020-12-15,IT,846.0
2020-12-16,IT,680.0
2020-12-17,IT,683.0
2020-12-18,IT,674.0
2020-12-19,IT,553.0
2020-12-20,IT,352.0
2020-12-21,IT,415.0
2020-12-22,IT,628.0
2020-12-23,IT,553.0
2020-12-24,IT,505.0
2020-12-25,IT,459.0
2020-12-26,IT,268.0
2020-12-27,IT,298.0
2020-12-28,IT,445.0
2020-12-29,IT,659.0
2020-12-30,IT,575.0
2020-12-31,IT,555.0
2021-01-01,IT,462.0
2021-01-02,IT,364.0
2021-01-03,IT,347.0
2021-01-04,IT,348.0
2021-01-05,IT,649.0
2021-01-06,IT,548.0
2021-01-07,IT,414.0
2021-01-08,IT,620.0
2021-01-09,IT,483.0
2021-01-10,IT,361.0
2021-01-11,IT,448.0
2021-01-12,IT,616.0
2021-01-13,IT,507.0
2021-01-14,IT,522.0
2021-01-15,IT,477.0
2021-01-16,IT,475.0
2021-01-17,IT,377.0
2021-01-18,IT,377.0
2021-01-19,IT,603.0
2021-01-20,IT,524.0
2021-01-21,IT,521.0
2021-01-22,IT,472.0
2021-01-23,IT,488.0
2021-01-24,IT,299.0
2021-01-25,IT,420.0
2021-01-26,IT,541.0
2021-01-27,IT,467.0
2021-01-28,IT,492.0
2021-01-29,IT,477.0
2021-01-30,IT,421.0
2021-01-31,IT,237.0
2021-02-01,IT,329.0
2021-02-02,IT,498.0
2021-02-03,IT,476.0
2021-02-04,IT,422.0
2021-02-05,IT,377.0
2021-02-06,IT,385.0
2021-02-07,IT,270.0
2021-02-08,IT,307.0
2021-02-09,IT,422.0
2021-02-10,IT,336.0
2021-02-11,IT,391.0
2021-02-12,IT,316.0
2021-02-13,IT,311.0
2021-02-14,IT,221.0
2021-02-15,IT,258.0
2021-02-16,IT,336.0
2021-02-17,IT,369.0
2021-02-18,IT,342.0
2021-02-19,IT,353.0
2021-02-20,IT,251.0
2021-02-21,IT,232.0
2021-02-22,IT,274.0
2021-02-23,IT,356.0
2021-02-24,IT,318.0
2021-02-25,IT,308.0
2021-02-26,IT,253.0
2021-02-27,IT,280.0
2021-02-28,IT,192.0
2021-03-01,IT,246.0
2021-03-02,IT,343.0
2021-03-03,IT,347.0
2021-03-04,IT,339.0
2021-03-05,IT,297.0
2021-03-06,IT,307.0
2021-03-07,IT,207.0
2021-03-08,IT,318.0
2021-03-09,IT,376.0
2021-03-10,IT,332.0
2021-03-11,IT,373.0
2021-03-12,IT,380.0
2021-03-13,IT,317.0
2021-03-14,IT,264.0
2021-03-15,IT,354.0
2021-03-16,IT,502.0
2021-03-17,IT,431.0
2021-03-18,IT,423.0
2021-03-19,IT,386.0
2021-03-20,IT,401.0
2021-03-21,IT,300.0
2021-03-22,IT,386.0
2021-03-23,IT,551.0
2021-03-24,IT,460.0
2021-03-25,IT,460.0
2021-03-26,IT,457.0
2021-03-27,IT,380.0
2021-03-28,IT,297.0
2021-03-29,IT,417.0
2021-03-30,IT,529.0
2021-03-31,IT,467.0
2021-04-01,IT,501.0
2021-04-02,IT,481.0
2021-04-03,IT,376.0
2021-04-04,IT,326.0
2021-04-05,IT,296.0
2021-04-06,IT,421.0
2021-04-07,IT,627.0
2021-04-08,IT,487.0
2021-04-09,IT,718.0
2021-04-10,IT,344.0
2021-04-11,IT,331.0
2021-04-12,IT,358.0
2021-04-13,IT,476.0
2021-04-14,IT,469.0
2021-04-15,IT,380.0
2021-04-16,IT,429.0
2021-04-17,IT,310.0
2021-04-18,IT,251.0
2021-04-19,IT,316.0
2021-04-20,IT,390.0
2021-04-21,IT,364.0
2021-04-22,IT,360.0
2021-04-23,IT,342.0
2021-04-24,IT,322.0
2021-04-25,IT,217.0
2021-04-26,IT,301.0
2021-04-27,IT,373.0
2021-04-28,IT,344.0
2021-04-29,IT,288.0
2021-04-30,IT,263.0
2021-05-01,IT,226.0
2021-05-02,IT,144.0
2021-05-03,IT,256.0
2021-05-04,IT,305.0
2021-05-05,IT,267.0
2021-05-06,IT,258.0
2021-05-07,IT,207.0
2021-05-08,IT,224.0
2021-05-09,IT,139.0
2021-05-10,IT,198.0
2021-05-11,IT,251.0
2021-05-12,IT,262.0
2021-05-13,IT,201.0
2021-05-14,IT,182.0
2021-05-15,IT,136.0
2021-05-16,IT,93.0
2021-05-17,IT,140.0
2021-05-18,IT,201.0
2021-05-19,IT,149.0
2021-05-20,IT,164.0
2021-05-21,IT,218.0
2021-05-22,IT,125.0
2021-05-23,IT,72.0
2021-05-24,IT,110.0
2021-05-25,IT,166.0
2021-05-26,IT,121.0
2021-05-27,IT,171.0
2021-05-28,IT,126.0
2021-05-29,IT,83.0
2021-05-30,IT,44.0
2021-05-31,IT,82.0
2021-06-01,IT,93.0
2021-06-02,IT,62.0
2021-06-03,IT,59.0
2021-06-04,IT,73.0
2021-06-05,IT,57.0
2021-06-06,IT,51.0
2021-06-07,IT,65.0
2021-06-08,IT,102.0
2021-06-09,IT,77.0
2021-06-10,IT,88.0
2021-06-11,IT,69.0
2021-06-12,IT,52.0
2021-06-13,IT,26.0
2021-06-14,IT,36.0
2021-06-15,IT,63.0
2021-06-16,IT,52.0
2021-06-17,IT,37.0
2021-06-18,IT,35.0
2021-06-19,IT,28.0
2021-06-20,IT,17.0
2021-06-21,IT,21.0
2021-06-22,IT,31.0
2021-06-23,IT,12.0
2021-06-24,IT,28.0
2021-06-25,IT,56.0
2021-06-26,IT,40.0
2021-06-27,IT,14.0
2021-06-28,IT,28.0
2021-06-29,IT,42.0
2021-06-30,IT,24.0
2021-07-01,IT,21.0
2021-07-02,IT,28.0
2021-07-03,IT,22.0
2021-07-04,IT,12.0
2021-07-05,IT,31.0
2021-07-06,IT,24.0
2021-07-07,IT,14.0
2021-07-08,IT,13.0
2021-07-09,IT,25.0
2021-07-10,IT,12.0
2021-07-11,IT,7.0
2021-07-12,IT,13.0
2021-07-13,IT,20.0
2021-07-14,IT,23.0
2021-07-15,IT,9.0
2021-07-16,IT,11.0
2021-07-17,IT,13.0
2021-07-18,IT,3.0
2021-07-19,IT,7.0
2021-07-20,IT,10.0
2021-07-21,IT,21.0
2021-07-22,IT,15.0
2021-07-23,IT,17.0
2021-07-24,IT,5.0
2021-07-25,IT,7.0
2021-07-26,IT,22.0
2021-07-27,IT,24.0
2021-07-28,IT,15.0
2021-07-29,IT,19.0
2021-07-30,IT,18.0
2021-07-31,IT,16.0
2021-08-01,IT,2.0
2021-08-02,IT,23.0
2021-08-03,IT,27.0
2021-08-04,IT,21.0
2021-08-05,IT,27.0
2021-08-06,IT,24.0
2021-08-07,IT,22.0
2021-08-08,IT,11.0
2021-08-09,IT,22.0
2021-08-10,IT,31.0
2021-08-11,IT,31.0
2021-08-12,IT,30.0
2021-08-13,IT,45.0
2021-08-14,IT,34.0
2021-08-15,IT,19.0
2021-08-16,IT,24.0
2021-08-17,IT,54.0
2021-08-18,IT,69.0
2021-08-19,IT,55.0
2021-08-20,IT,49.0
2021-08-21,IT,45.0
2021-08-22,IT,23.0
2021-08-23,IT,44.0
2021-08-24,IT,60.0
2021-08-25,IT,59.0
2021-08-26,IT,43.0
2021-08-27,IT,45.0
2021-08-28,IT,54.0
2021-08-29,IT,37.0
2021-08-30,IT,53.0
2021-08-31,IT,75.0
2021-09-01,IT,69.0
2021-09-02,IT,62.0
2021-09-03,IT,58.0
2021-09-04,IT,56.0
2021-09-05,IT,49.0
2021-09-06,IT,52.0
2021-09-07,IT,71.0
2021-09-08,IT,69.0
2021-09-09,IT,59.0
2021-09-10,IT,62.0
2021-09-11,IT,57.0
2021-09-12,IT,34.0
2021-09-13,IT,36.0
2021-09-14,IT,72.0
2021-09-15,IT,73.0
2021-09-16,IT,67.0
2021-09-17,IT,66.0
2021-09-18,IT,51.0
2021-09-19,IT,26.0
2021-09-20,IT,44.0
2021-09-21,IT,67.0
2021-09-22,IT,67.0
2021-09-23,IT,63.0
2021-09-24,IT,52.0
2021-09-25,IT,50.0
2021-09-26,IT,44.0
2021-09-27,IT,45.0
2021-09-28,IT,65.0
2021-09-29,IT,63.0
2021-09-30,IT,51.0
2021-10-01,IT,52.0
2021-10-02,IT,25.0
2021-10-03,IT,33.0
2021-10-04,IT,37.0
2021-10-05,IT,50.0
2021-10-06,IT,39.0
2021-10-07,IT,41.0
2021-10-08,IT,30.0
2021-10-09,IT,46.0
2021-10-10,IT,27.0
2021-10-11,IT,34.0
2021-10-12,IT,49.0
2021-10-13,IT,37.0
2021-10-14,IT,40.0
2021-10-15,IT,42.0
2021-10-16,IT,14.0
2021-10-17,IT,24.0
2021-10-18,IT,44.0
2021-10-19,IT,70.0
2021-10-20,IT,33.0
2021-10-21,IT,36.0
2021-10-22,IT,39.0
2021-10-23,IT,39.0
2021-10-24,IT,24.0
2021-10-25,IT,30.0
2021-10-26,IT,48.0
2021-10-27,IT,50.0
2021-10-28,IT,50.0
2021-10-29,IT,33.0
2021-10-30,IT,37.0
2021-10-31,IT,26.0
2021-11-01,IT,20.0
2021-11-02,IT,41.0
2021-11-03,IT,63.0
2021-11-04,IT,59.0
2021-11-05,IT,51.0
2021-11-06,IT,31.0
2021-11-07,IT,20.0
2021-11-08,IT,38.0
2021-11-09,IT,68.0
2021-11-10,IT,60.0
2021-11-11,IT,67.0
2021-11-12,IT,68.0
2021-11-13,IT,53.0
2021-11-14,IT,36.0
2021-11-15,IT,44.0
2021-11-16,IT,74.0
2021-11-17,IT,72.0
2021-11-18,IT,69.0
2021-11-19,IT,48.0
2021-11-20,IT,49.0
2021-11-21,IT,46.0
2021-11-22,IT,70.0
2021-11-23,IT,83.0
2021-11-24,IT,85.0
2021-11-25,IT,71.0
2021-11-26,IT,51.0
2021-11-27,IT,90.0
2021-11-28,IT,47.0
2021-11-29,IT,65.0
2021-11-30,IT,89.0
2021-12-01,IT,103.0
2021-12-02,IT,72.0
2021-12-03,IT,74.0
2021-12-04,IT,75.0
2021-12-05,IT,43.0
2021-12-06,IT,92.0
2021-12-07,IT,99.0
2021-12-08,IT,86.0
2021-12-09,IT,79.0
2021-12-10,IT,118.0
2021-12-11,IT,96.0
2021-12-12,IT,66.0
2021-12-13,IT,98.0
2021-12-14,IT,120.0
2021-12-15,IT,129.0
2021-12-16,IT,123.0
2021-12-17,IT,120.0
2021-12-18,IT,123.0
2021-12-19,IT,97.0
2021-12-20,IT,137.0
2021-12-21,IT,153.0
2021-12-22,IT,146.0
2021-12-23,IT,168.0
2021-12-24,IT,141.0
2021-12-25,IT,144.0
2021-12-26,IT,81.0
2021-12-27,IT,142.0
2021-12-28,IT,190.0
2021-12-29,IT,148.0
2021-12-30,IT,156.0
2021-12-31,IT,155.0
2022-01-01,IT,111.0
2022-01-02,IT,133.0
2022-01-03,IT,140.0
2022-01-04,IT,259.0
2022-01-05,IT,231.0
2022-01-06,IT,198.0
2022-01-07,IT,223.0
2022-01-08,IT,184.0
2022-01-09,IT,157.0
2022-01-10,IT,227.0
2022-01-11,IT,294.0
2022-01-12,IT,313.0
2022-01-13,IT,316.0
2022-01-14,IT,360.0
2022-01-15,IT,308.0
2022-01-16,IT,248.0
2022-01-17,IT,287.0
2022-01-18,IT,434.0
2022-01-19,IT,380.0
2022-01-20,IT,385.0
2022-01-21,IT,373.0
2022-01-22,IT,333.0
2022-01-23,IT,227.0
