created_at,id
2020-01-22,1
2020-01-23,6
2020-01-24,12
2020-01-25,2
2020-01-26,1
2020-01-27,5
2020-01-28,4
2020-01-29,3
2020-01-30,2
2020-01-31,6
2020-02-01,2
2020-02-02,2
2020-02-03,0
2020-02-04,1
2020-02-05,2
2020-02-06,4
2020-02-07,4
2020-02-08,4
2020-02-09,3
2020-02-10,2
2020-02-11,6
2020-02-12,8
2020-02-13,5
2020-02-14,12
2020-02-15,16
2020-02-16,38
2020-02-17,23
2020-02-18,24
2020-02-19,16
2020-02-20,46
2020-02-21,50
2020-02-22,36
2020-02-23,38
2020-02-24,21
2020-02-25,20
2020-02-26,24
2020-02-27,16
2020-02-28,19
2020-02-29,17
2020-03-01,32
2020-03-02,8
2020-03-03,14
2020-03-04,19
2020-03-05,14
2020-03-06,16
2020-03-07,13
2020-03-08,11
2020-03-09,12
2020-03-10,12
2020-03-11,17
2020-03-12,7
2020-03-13,35
2020-03-14,66
2020-03-15,146
2020-03-16,183
2020-03-17,169
2020-03-18,157
2020-03-19,160
2020-03-20,139
2020-03-21,135
2020-03-22,132
2020-03-23,114
2020-03-24,139
2020-03-25,138
2020-03-26,159
2020-03-27,164
2020-03-28,167
2020-03-29,274
2020-03-30,391
2020-03-31,357
2020-04-01,438
2020-04-02,566
2020-04-03,604
2020-04-04,588
2020-04-05,620
2020-04-06,451
2020-04-07,432
2020-04-08,465
2020-04-09,476
2020-04-10,449
2020-04-11,469
2020-04-12,462
2020-04-13,376
2020-04-14,361
2020-04-15,358
2020-04-16,388
2020-04-17,413
2020-04-18,373
2020-04-19,365
2020-04-20,336
2020-04-21,351
2020-04-22,270
2020-04-23,305
2020-04-24,286
2020-04-25,276
2020-04-26,309
2020-04-27,265
2020-04-28,307
2020-04-29,242
2020-04-30,241
2020-05-01,305
2020-05-02,282
2020-05-03,312
2020-05-04,263
2020-05-05,195
2020-05-06,222
2020-05-07,228
2020-05-08,260
2020-05-09,224
2020-05-10,243
2020-05-11,205
2020-05-12,233
2020-05-13,225
2020-05-14,268
2020-05-15,309
2020-05-16,220
2020-05-17,287
2020-05-18,196
2020-05-19,189
2020-05-20,207
2020-05-21,194
2020-05-22,211
2020-05-23,293
2020-05-24,197
2020-05-25,198
2020-05-26,170
2020-05-27,165
2020-05-28,172
2020-05-29,173
2020-05-30,147
2020-05-31,181
2020-06-01,127
2020-06-02,141
2020-06-03,115
2020-06-04,133
2020-06-05,112
2020-06-06,142
2020-06-07,109
2020-06-08,212
2020-06-09,124
2020-06-10,104
2020-06-11,158
2020-06-12,104
2020-06-13,105
2020-06-14,104
2020-06-15,103
2020-06-16,82
2020-06-17,93
2020-06-18,76
2020-06-19,78
2020-06-20,89
2020-06-21,85
2020-06-22,74
2020-06-23,81
2020-06-24,82
2020-06-25,60
2020-06-26,65
2020-06-27,68
2020-06-28,54
2020-06-29,69
2020-06-30,63
2020-07-01,65
2020-07-02,56
2020-07-03,69
2020-07-04,71
2020-07-05,61
2020-07-06,68
2020-07-07,62
2020-07-08,48
2020-07-09,55
2020-07-10,63
2020-07-11,61
2020-07-12,53
2020-07-13,57
2020-07-14,52
2020-07-15,56
2020-07-16,52
2020-07-17,72
2020-07-18,56
2020-07-19,58
2020-07-20,68
2020-07-21,64
2020-07-22,77
2020-07-23,60
2020-07-24,75
2020-07-25,60
2020-07-26,52
2020-07-27,59
2020-07-28,58
2020-07-29,61
2020-07-30,61
2020-07-31,66
2020-08-01,57
2020-08-02,75
2020-08-03,77
2020-08-04,91
2020-08-05,47
2020-08-06,56
2020-08-07,69
2020-08-08,64
2020-08-09,56
2020-08-10,53
2020-08-11,73
2020-08-12,65
2020-08-13,52
2020-08-14,95
2020-08-15,60
2020-08-16,62
2020-08-17,64
2020-08-18,65
2020-08-19,67
2020-08-20,58
2020-08-21,77
2020-08-22,71
2020-08-23,74
2020-08-24,54
2020-08-25,57
2020-08-26,79
2020-08-27,55
2020-08-28,66
2020-08-29,47
2020-08-30,62
2020-08-31,47
2020-09-01,67
2020-09-02,48
2020-09-03,56
2020-09-04,66
2020-09-05,47
2020-09-06,46
2020-09-07,61
2020-09-08,42
2020-09-09,53
2020-09-10,47
2020-09-11,55
2020-09-12,52
2020-09-13,46
2020-09-14,56
2020-09-15,50
2020-09-16,49
2020-09-17,51
2020-09-18,65
2020-09-19,55
2020-09-20,45
2020-09-21,45
2020-09-22,51
2020-09-23,54
2020-09-24,71
2020-09-25,51
2020-09-26,60
2020-09-27,43
2020-09-28,44
2020-09-29,69
2020-09-30,47
2020-10-01,47
2020-10-02,38
2020-10-03,56
2020-10-04,31
2020-10-05,43
2020-10-06,55
2020-10-07,46
2020-10-08,41
2020-10-09,36
2020-10-10,42
2020-10-11,45
2020-10-12,51
2020-10-13,52
2020-10-14,61
2020-10-15,67
2020-10-16,55
2020-10-17,34
2020-10-18,31
2020-10-19,38
2020-10-20,34
2020-10-21,40
2020-10-22,43
2020-10-23,102
2020-10-24,53
2020-10-25,60
2020-10-26,53
2020-10-27,63
2020-10-28,60
2020-10-29,65
2020-10-30,44
2020-10-31,49
2020-11-01,52
2020-11-02,65
2020-11-03,58
2020-11-04,78
2020-11-05,87
2020-11-06,81
2020-11-07,66
2020-11-08,44
2020-11-09,53
2020-11-10,62
2020-11-11,63
2020-11-12,80
2020-11-13,89
2020-11-14,72
2020-11-15,117
2020-11-16,72
2020-11-17,59
2020-11-18,66
2020-11-19,87
2020-11-20,65
2020-11-21,112
2020-11-22,80
2020-11-23,59
2020-11-24,60
2020-11-25,79
2020-11-26,76
2020-11-27,86
2020-11-28,95
2020-11-29,68
2020-11-30,86
2020-12-01,92
2020-12-02,80
2020-12-03,67
2020-12-04,60
2020-12-05,80
2020-12-06,78
2020-12-07,60
2020-12-08,66
2020-12-09,62
2020-12-10,57
2020-12-11,63
2020-12-12,47
2020-12-13,53
2020-12-14,64
2020-12-15,47
2020-12-16,52
2020-12-17,44
2020-12-18,50
2020-12-19,50
2020-12-20,30
2020-12-21,43
2020-12-22,49
2020-12-23,45
2020-12-24,44
2020-12-25,34
2020-12-26,46
2020-12-27,39
2020-12-28,41
2020-12-29,45
2020-12-30,48
2020-12-31,41
2021-01-01,32
2021-01-02,43
2021-01-03,32
2021-01-04,36
2021-01-05,42
2021-01-06,30
2021-01-07,54
2021-01-08,48
2021-01-09,50
2021-01-10,59
2021-01-11,60
2021-01-12,39
2021-01-13,52
2021-01-14,44
2021-01-15,32
2021-01-16,41
2021-01-17,60
2021-01-18,52
2021-01-19,64
2021-01-20,68
2021-01-21,77
2021-01-22,42
2021-01-23,53
2021-01-24,55
2021-01-25,53
2021-01-26,74
2021-01-27,72
2021-01-28,37
2021-01-29,37
2021-01-30,42
2021-01-31,49
2021-02-01,40
2021-02-02,47
2021-02-03,56
2021-02-04,45
2021-02-05,47
2021-02-06,54
2021-02-07,40
2021-02-08,57
2021-02-09,47
2021-02-10,45
2021-02-11,33
2021-02-12,61
2021-02-13,49
2021-02-14,63
2021-02-15,50
2021-02-16,49
2021-02-17,48
2021-02-18,34
2021-02-19,48
2021-02-20,50
2021-02-21,46
2021-02-22,41
2021-02-23,52
2021-02-24,45
2021-02-25,33
2021-02-26,45
2021-02-27,33
2021-02-28,27
2021-03-01,31
2021-03-02,35
2021-03-03,33
2021-03-04,43
2021-03-05,38
2021-03-06,26
2021-03-07,24
2021-03-08,37
2021-03-09,50
2021-03-10,42
2021-03-11,41
2021-03-12,26
2021-03-13,32
2021-03-14,33
2021-03-15,36
2021-03-16,28
2021-03-17,44
2021-03-18,34
2021-03-19,30
2021-03-20,46
2021-03-21,48
2021-03-22,25
2021-03-23,50
2021-03-24,42
2021-03-25,61
2021-03-26,49
2021-03-27,32
2021-03-28,48
2021-03-29,61
2021-03-30,33
2021-03-31,38
2021-04-01,47
2021-04-02,60
2021-04-03,51
2021-04-04,69
2021-04-05,86
2021-04-06,89
2021-04-07,49
2021-04-08,73
2021-04-09,65
2021-04-10,45
2021-04-11,33
2021-04-12,43
2021-04-13,43
2021-04-14,48
2021-04-15,29
2021-04-16,56
2021-04-17,44
2021-04-18,27
2021-04-19,42
2021-04-20,47
2021-04-21,50
2021-04-22,33
2021-04-23,41
2021-04-24,43
2021-04-25,38
2021-04-26,41
2021-04-27,43
2021-04-28,48
2021-04-29,32
2021-04-30,41
2021-05-01,36
2021-05-02,30
2021-05-03,38
2021-05-04,45
2021-05-05,37
2021-05-06,32
2021-05-07,38
2021-05-08,28
2021-05-09,39
2021-05-10,25
2021-05-11,29
2021-05-12,35
2021-05-13,24
2021-05-14,35
2021-05-15,30
2021-05-16,22
2021-05-17,23
2021-05-18,35
2021-05-19,29
2021-05-20,35
2021-05-21,19
2021-05-22,38
2021-05-23,15
2021-05-24,21
2021-05-25,32
2021-05-26,34
2021-05-27,29
2021-05-28,27
2021-05-29,22
2021-05-30,21
2021-05-31,30
2021-06-01,82
2021-06-02,30
2021-06-03,30
2021-06-04,18
2021-06-05,29
2021-06-06,24
2021-06-07,29
2021-06-08,30
2021-06-09,27
2021-06-10,23
2021-06-11,28
2021-06-12,20
2021-06-13,34
2021-06-14,26
2021-06-15,30
2021-06-16,29
2021-06-17,34
2021-06-18,38
2021-06-19,25
2021-06-20,25
2021-06-21,27
2021-06-22,19
2021-06-23,23
2021-06-24,25
2021-06-25,38
2021-06-26,35
2021-06-27,14
2021-06-28,21
2021-06-29,24
2021-06-30,26
2021-07-01,23
2021-07-02,34
2021-07-03,17
2021-07-04,33
2021-07-05,26
2021-07-06,41
2021-07-07,19
2021-07-08,30
2021-07-09,27
2021-07-10,19
2021-07-11,45
2021-07-12,35
2021-07-13,30
2021-07-14,30
2021-07-15,19
2021-07-16,18
2021-07-17,30
2021-07-18,23
2021-07-19,30
2021-07-20,37
2021-07-21,24
2021-07-22,25
2021-07-23,24
2021-07-24,27
2021-07-25,22
2021-07-26,29
2021-07-27,31
2021-07-28,37
2021-07-29,37
2021-07-30,37
2021-07-31,54
2021-08-01,36
2021-08-02,33
2021-08-03,39
2021-08-04,22
2021-08-05,41
2021-08-06,45
2021-08-07,43
2021-08-08,52
2021-08-09,46
2021-08-10,48
2021-08-11,46
2021-08-12,42
2021-08-13,67
2021-08-14,48
2021-08-15,46
2021-08-16,44
2021-08-17,35
2021-08-18,43
2021-08-19,41
2021-08-20,48
2021-08-21,38
2021-08-22,68
2021-08-23,43
2021-08-24,43
2021-08-25,46
2021-08-26,57
2021-08-27,38
2021-08-28,27
2021-08-29,25
2021-08-30,21
2021-08-31,34
2021-09-01,36
2021-09-02,27
2021-09-03,35
2021-09-04,24
2021-09-05,25
2021-09-06,28
2021-09-07,26
2021-09-08,19
2021-09-09,34
2021-09-10,27
2021-09-11,23
2021-09-12,25
2021-09-13,48
2021-09-14,33
2021-09-15,30
2021-09-16,35
2021-09-17,29
2021-09-18,32
2021-09-19,37
2021-09-20,23
2021-09-21,34
2021-09-22,38
2021-09-23,37
2021-09-24,25
2021-09-25,31
2021-09-26,29
2021-09-27,23
2021-09-28,36
2021-09-29,52
2021-09-30,26
2021-10-01,35
2021-10-02,27
2021-10-03,33
2021-10-04,33
2021-10-05,21
2021-10-06,38
2021-10-07,35
2021-10-08,22
2021-10-09,41
2021-10-10,27
2021-10-11,28
2021-10-12,27
2021-10-13,24
2021-10-14,16
2021-10-15,31
2021-10-16,15
2021-10-17,18
2021-10-18,31
2021-10-19,22
2021-10-20,26
2021-10-21,16
2021-10-22,25
2021-10-23,31
2021-10-24,20
2021-10-25,23
2021-10-26,24
2021-10-27,30
2021-10-28,22
